Fund Holdings as of,"30/Aug/2021"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Location,Market Currency
"STLTECH","STERLITE TECHNOLOGIES LTD","Equity","0.01","3.57","316,457.00","1,128,678.16","1,128,678.16","Information Technology","INE089C01029","National Stock Exchange Of India","India","INR"
"6732","SENSORTEK TECHNOLOGY CORP","Equity","0.01","26.23","43,000.00","1,127,934.80","1,127,934.80","Information Technology","TW0006732001","Gretai Securities Market","Taiwan","TWD"
"215200","MEGASTUDYEDU LTD","Equity","0.01","63.33","17,797.00","1,127,135.71","1,127,135.71","Consumer Discretionary","KR7215200007","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"AESANDES","AES ANDES SA","Equity","0.01","0.13","8,437,953.00","1,126,360.05","1,126,360.05","Utilities","CL0002694637","Santiago Stock Exchange","Chile","CLP"
"AKRA","AKR CORPORINDO","Equity","0.01","0.27","4,204,900.00","1,126,573.76","1,126,573.76","Energy","ID1000106701","Indonesia Stock Exchange","Indonesia","IDR"
"3818","CHINA DONGXIANG LTD","Equity","0.01","0.12","9,636,000.00","1,126,199.73","1,126,199.73","Consumer Discretionary","KYG2112Y1098","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"KOZAL.E","KOZA ALTIN ISLETMELERI A","Equity","0.01","12.37","91,114.00","1,127,508.57","1,127,508.57","Materials","TREKOAL00014","Istanbul Stock Exchange","Turkey","TRY"
"3682","ASIA PACIFIC TELECOM LTD","Equity","0.01","0.30","3,739,531.00","1,126,239.12","1,126,239.12","Communication","TW0003682001","Taiwan Stock Exchange","Taiwan","TWD"
"AEONCR","AEON CREDIT SERVICE (M)","Equity","0.01","2.90","387,650.00","1,124,623.29","1,124,623.29","Financials","MYL5139OO000","Bursa Malaysia","Malaysia","MYR"
"LOMA","LOMA NEGRA INDUSTRIAL ARGENTINA SO","Equity","0.01","7.92","141,809.00","1,123,127.28","1,123,127.28","Materials","US54150E1047","New York Stock Exchange Inc.","Argentina","USD"
"VIVA3","VIVARA PARTICIPACOES SA","Equity","0.01","6.40","175,280.00","1,122,473.60","1,122,473.60","Consumer Discretionary","BRVIVAACNOR0","XBSP","Brazil","BRL"
"032350","LOTTE TOUR DEVELOPMENT LTD","Equity","0.01","16.37","68,468.00","1,120,742.85","1,120,742.85","Consumer Discretionary","KR7032350001","Korea Exchange (Stock Market)","Korea (South)","KRW"
"603858","SHANDONG BUCHANG PHARMACEUTICALS L","Equity","0.01","2.91","384,914.00","1,121,519.30","1,121,519.30","Health Care","CNE100002FV6","Shanghai Stock Exchange","China","CNY"
"HERDEZ*","GRUPO HERDEZ","Equity","0.01","2.05","546,557.00","1,119,450.83","1,119,450.83","Consumer Staples","MX01HE010008","Bolsa Mexicana De Valores","Mexico","MXN"
"302","CMGE TECHNOLOGY GROUP LTD","Equity","0.01","0.46","2,436,000.00","1,116,921.71","1,116,921.71","Communication","KYG2347J1094","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"9909","POWERLONG COMMERCIAL MANAGEMENT HO","Equity","0.01","2.79","401,000.00","1,117,587.00","1,117,587.00","Real Estate","KYG7204G1064","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"MWC","MANILA WATER INC","Equity","0.01","0.37","3,003,500.00","1,115,791.83","1,115,791.83","Utilities","PHY569991086","Philippine Stock Exchange Inc.","Philippines","PHP"
"MBK.R","MBK NON-VOTING DR PCL","Equity","0.01","0.43","2,560,800.00","1,112,362.29","1,112,362.29","Real Estate","TH0480010R12","Stock Exchange Of Thailand","Thailand","THB"
"9958","CENTURY IRON AND STEEL INDUSTRIAL","Equity","0.01","4.03","276,000.00","1,112,282.53","1,112,282.53","Materials","TW0009958009","Taiwan Stock Exchange","Taiwan","TWD"
"1873","VIVA BIOTECH HOLDINGS","Equity","0.01","0.86","1,299,500.00","1,113,215.77","1,113,215.77","Health Care","KYG9390W1015","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"001680","DAESANG CORP","Equity","0.01","21.73","51,183.00","1,111,958.74","1,111,958.74","Consumer Staples","KR7001680008","Korea Exchange (Stock Market)","Korea (South)","KRW"
"089980","SANG-A FRONTEC LTD","Equity","0.01","60.16","18,486.00","1,112,154.26","1,112,154.26","Information Technology","KR7089980007","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"VGI.R","VGI NON-VOTING DR PCL","Equity","0.01","0.19","5,769,600.00","1,110,905.73","1,110,905.73","Communication","TH3740010R16","Stock Exchange Of Thailand","Thailand","THB"
"AED","AED CASH","Cash","0.01","27.22","4,079,840.00","1,110,719.76","1,110,719.76","Cash and/or Derivatives","-","-","United Arab Emirates","AED"
"JPFA","JAPFA COMFEED INDONESIA","Equity","0.01","0.12","8,886,900.00","1,110,089.46","1,110,089.46","Consumer Staples","ID1000126907","Indonesia Stock Exchange","Indonesia","IDR"
"002568","SHANGHAI BAIRUN INVESTMENT HOLDING","Equity","0.01","11.34","97,860.00","1,109,643.30","1,109,643.30","Consumer Staples","CNE1000011K6","Shenzhen Stock Exchange","China","CNY"
"144510","GREENCROSS LABCELL CORP","Equity","0.01","91.01","12,188.00","1,109,281.91","1,109,281.91","Health Care","KR7144510005","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"003240","TAEKWANG INDUSTRIAL LTD","Equity","0.01","940.99","1,176.00","1,106,610.10","1,106,610.10","Materials","KR7003240009","Korea Exchange (Stock Market)","Korea (South)","KRW"
"6491","PEGAVISION CORPORATION CORP","Equity","0.01","20.91","53,000.00","1,108,000.65","1,108,000.65","Health Care","TW0006491004","Taiwan Stock Exchange","Taiwan","TWD"
"AZNOULA","SHAMAL AZ ZOUR AL OULA KSC","Equity","0.01","0.78","1,423,080.00","1,107,050.27","1,107,050.27","Utilities","KW0EQ0504799","Kuwait Stock Exchange","Kuwait","KWD"
"ISAT","INDOSAT","Equity","0.01","0.45","2,474,300.00","1,106,289.32","1,106,289.32","Communication","ID1000097405","Indonesia Stock Exchange","Indonesia","IDR"
"1215","CHAROEN POKPHAND ENTERPRISE(TAIWAN","Equity","0.01","2.85","387,000.00","1,104,262.09","1,104,262.09","Consumer Staples","TW0001215002","Taiwan Stock Exchange","Taiwan","TWD"
"KKP.R","KIATNAKIN PHATRA BANK NON-VOTING D","Equity","0.01","1.74","633,500.00","1,102,672.52","1,102,672.52","Financials","TH0121010R12","Stock Exchange Of Thailand","Thailand","THB"
"002120","YUNDA HOLDING LTD A","Equity","0.01","2.50","440,968.00","1,103,341.16","1,103,341.16","Industrials","CNE100000015","Shenzhen Stock Exchange","China","CNY"
"267270","HYUNDAI CONSTRUCTION EQUIPMENT LTD","Equity","0.01","42.59","25,886.00","1,102,570.34","1,102,570.34","Industrials","KR7267270007","Korea Exchange (Stock Market)","Korea (South)","KRW"
"EQU","EQUITES PROP FUND LTD","Equity","0.01","1.39","794,912.00","1,102,482.97","1,102,482.97","Real Estate","ZAE000188843","Johannesburg Stock Exchange","South Africa","ZAR"
"GESHIP","GREAT EASTERN SHIPPING COMPANY LTD","Equity","0.01","4.86","226,369.00","1,099,919.38","1,099,919.38","Energy","INE017A01032","National Stock Exchange Of India","India","INR"
"CSMG3","COMPANHIA DE SANEAMENTO DE MINAS G","Equity","0.01","2.71","405,726.00","1,099,549.66","1,099,549.66","Utilities","BRCSMGACNOR5","XBSP","Brazil","BRL"
"SOBHA","SOBHA LTD","Equity","0.01","8.35","131,203.00","1,096,060.51","1,096,060.51","Real Estate","INE671H01015","National Stock Exchange Of India","India","INR"
"1305","CHINA GENERAL PLASTICS CORP","Equity","0.01","1.41","773,136.00","1,093,292.73","1,093,292.73","Materials","TW0001305001","Taiwan Stock Exchange","Taiwan","TWD"
"078600","DAEJOO ELECTRONIC MATERIALS LTD","Equity","0.01","45.85","23,867.00","1,094,300.47","1,094,300.47","Information Technology","KR7078600004","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"HBL","HABIB BANK LTD","Equity","0.01","0.75","1,455,144.00","1,093,615.91","1,093,615.91","Financials","PK0085101019","Karachi Stock Exchange (Guarantee) Limited","Pakistan","PKR"
"JMART.R","JAY MART NON-VOTING DR PCL","Equity","0.01","1.15","953,900.00","1,094,663.43","1,094,663.43","Information Technology","TH1007010R12","Stock Exchange Of Thailand","Thailand","THB"
"3836","CHINA HARMONY NEW ENERGY AUTO HOLD","Equity","0.01","0.55","1,967,000.00","1,091,353.24","1,091,353.24","Consumer Discretionary","KYG2118N1079","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"1789","AK MEDICAL HOLDINGS LTD","Equity","0.01","1.02","1,071,467.00","1,091,262.47","1,091,262.47","Health Care","KYG020141019","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"TQM.R","TQM CORPORATION PCL NON-VOTING DR","Equity","0.01","3.56","306,900.00","1,092,019.41","1,092,019.41","Financials","TH8878010R19","Stock Exchange Of Thailand","Thailand","THB"
"MAPI","MITRA ADIPERKASA","Equity","0.01","0.05","22,184,200.00","1,088,368.89","1,088,368.89","Consumer Discretionary","ID1000099807","Indonesia Stock Exchange","Indonesia","IDR"
"601108","CAITONG SECURITIES LTD A","Equity","0.01","1.59","683,300.00","1,087,976.51","1,087,976.51","Financials","CNE100002V44","Shanghai Stock Exchange","China","CNY"
"NY1","NINETY ONE LTD","Equity","0.01","3.34","325,405.00","1,086,715.17","1,086,715.17","Financials","ZAE000282356","Johannesburg Stock Exchange","South Africa","ZAR"
"8341","SUNNY FRIEND ENVIRONMENTAL TECHNOL","Equity","0.01","7.39","147,000.00","1,086,969.04","1,086,969.04","Industrials","TW0008341009","Taiwan Stock Exchange","Taiwan","TWD"
"4260","UNITED INTERNATIONAL TRANSPORTATIO","Equity","0.01","13.68","79,263.00","1,084,144.38","1,084,144.38","Industrials","SA000A0MWH44","Saudi Stock Exchange","Saudi Arabia","SAR"
"STAR","STRIDES PHARMA SCIENCE LTD","Equity","0.01","8.29","130,314.00","1,080,720.09","1,080,720.09","Health Care","INE939A01011","National Stock Exchange Of India","India","INR"
"BAT","BRITISH AMERICAN TOBACCO (MALAYSIA","Equity","0.01","3.38","319,100.00","1,079,274.96","1,079,274.96","Consumer Staples","MYL4162OO003","Bursa Malaysia","Malaysia","MYR"
"2328","PAN-INTERNATIONAL INDUSTRIAL CORP","Equity","0.01","1.41","765,000.00","1,079,034.96","1,079,034.96","Information Technology","TW0002328002","Taiwan Stock Exchange","Taiwan","TWD"
"000066","CHINA GREATWALL TECHNOLOGY GROUP L","Equity","0.01","2.31","465,700.00","1,078,029.28","1,078,029.28","Information Technology","CNE000000RL7","Shenzhen Stock Exchange","China","CNY"
"818","HI SUN TECHNOLOGY CHINA LTD","Equity","0.01","0.17","6,312,000.00","1,078,191.40","1,078,191.40","Information Technology","BMG4512G1261","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"601233","TONGKUN GROUP LTD A","Equity","0.01","3.82","282,100.00","1,077,747.19","1,077,747.19","Materials","CNE1000012X7","Shanghai Stock Exchange","China","CNY"
"600352","ZHEJIANG LONGSHENG GROUP LTD A","Equity","0.01","2.06","522,301.00","1,076,509.35","1,076,509.35","Materials","CNE000001FJ4","Shanghai Stock Exchange","China","CNY"
"1860","MOBVISTA INC","Equity","0.01","1.00","1,078,000.00","1,075,764.02","1,075,764.02","Communication","KYG622681008","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"CANBK","CANARA BANK LTD","Equity","0.01","2.12","506,812.00","1,073,770.36","1,073,770.36","Financials","INE476A01014","National Stock Exchange Of India","India","INR"
"218410","RFHIC CORP","Equity","0.01","28.37","37,840.00","1,073,406.18","1,073,406.18","Information Technology","KR7218410009","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"298380","ABL BIO INC","Equity","0.01","17.05","62,799.00","1,071,003.21","1,071,003.21","Health Care","KR7298380007","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"KPITTECH","KPIT TECHNOLOGIES LTD","Equity","0.01","4.58","233,574.00","1,069,902.15","1,069,902.15","Information Technology","INE04I401011","National Stock Exchange Of India","India","INR"
"PGHL","PROCTER & GAMBLE HEALTH LTD","Equity","0.01","74.93","14,275.00","1,069,667.03","1,069,667.03","Health Care","INE199A01012","National Stock Exchange Of India","India","INR"
"934","SINOPEC KANTONS HOLDINGS LTD","Equity","0.01","0.37","2,912,000.00","1,069,632.62","1,069,632.62","Energy","BMG8165U1009","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"MOTILALOFS","MOTILAL OSWAL FINANCIAL SERVICES L","Equity","0.01","11.33","94,331.00","1,068,606.38","1,068,606.38","Financials","INE338I01027","National Stock Exchange Of India","India","INR"
"PLANB.R","PLAN B MEDIA PCL NON-VOTING DR","Equity","0.01","0.19","5,721,000.00","1,066,298.52","1,066,298.52","Communication","TH6253010R17","Stock Exchange Of Thailand","Thailand","THB"
"MEGA.R","MEGA LIFESCIENCE NON-VOTING DR PCL","Equity","0.01","1.52","699,500.00","1,066,705.18","1,066,705.18","Health Care","TH4984010R19","Stock Exchange Of Thailand","Thailand","THB"
"603737","SKSHU PAINT CO LTD A","Equity","0.01","22.96","46,480.00","1,067,387.24","1,067,387.24","Materials","CNE1000027D7","Shanghai Stock Exchange","China","CNY"
"300144","SONGCHENG PERFORMANCE DEVELOPMENT","Equity","0.01","2.36","451,240.00","1,064,805.19","1,064,805.19","Consumer Discretionary","CNE100000XG4","Shenzhen Stock Exchange","China","CNY"
"002032","ZHEJIANG SUPOR LTD A","Equity","0.01","7.62","139,581.00","1,063,067.01","1,063,067.01","Consumer Discretionary","CNE000001KS5","Shenzhen Stock Exchange","China","CNY"
"005070","COSMOAM&T LTD","Equity","0.01","35.48","29,962.00","1,063,055.92","1,063,055.92","Information Technology","KR7005070008","Korea Exchange (Stock Market)","Korea (South)","KRW"
"018670","SK GAS LTD","Equity","0.01","102.41","10,389.00","1,063,963.23","1,063,963.23","Energy","KR7018670000","Korea Exchange (Stock Market)","Korea (South)","KRW"
"ANIM3","GAEC EDUCACAO SA","Equity","0.01","1.92","552,909.00","1,061,163.80","1,061,163.80","Consumer Discretionary","BRANIMACNOR6","XBSP","Brazil","BRL"
"PTG.R","PTG ENERGY NON-VOTING DR PCL","Equity","0.01","0.57","1,863,200.00","1,061,897.72","1,061,897.72","Consumer Discretionary","TH4547010R14","Stock Exchange Of Thailand","Thailand","THB"
"248070","SOLUM LTD","Equity","0.01","24.47","43,388.00","1,061,599.52","1,061,599.52","Information Technology","KR7248070005","Korea Exchange (Stock Market)","Korea (South)","KRW"
"8112","SUPREME ELECTRONICS LTD","Equity","0.01","1.57","675,570.00","1,058,635.68","1,058,635.68","Information Technology","TW0008112004","Taiwan Stock Exchange","Taiwan","TWD"
"002916","SHENNAN CIRCUITS LTD A","Equity","0.01","14.33","73,940.00","1,059,456.57","1,059,456.57","Information Technology","CNE100003373","Shenzhen Stock Exchange","China","CNY"
"097520","MCNEX LTD","Equity","0.01","37.11","28,566.00","1,060,040.11","1,060,040.11","Information Technology","KR7097520001","Korea Exchange (Stock Market)","Korea (South)","KRW"
"INTELLECT","INTELLECT DESIGN ARENA LTD","Equity","0.01","8.88","119,150.00","1,057,647.33","1,057,647.33","Information Technology","INE306R01017","National Stock Exchange Of India","India","INR"
"1718","CHINA MAN MADE FIBER CORP","Equity","0.01","0.36","2,908,708.00","1,057,084.03","1,057,084.03","Materials","TW0001718005","Taiwan Stock Exchange","Taiwan","TWD"
"114090","GKL LTD","Equity","0.01","13.58","77,874.00","1,057,807.69","1,057,807.69","Consumer Discretionary","KR7114090004","Korea Exchange (Stock Market)","Korea (South)","KRW"
"2038","FIH MOBILE LTD","Equity","0.01","0.15","7,146,000.00","1,055,451.03","1,055,451.03","Information Technology","KYG3472Y1017","Hong Kong Exchanges And Clearing Ltd","Hong Kong","HKD"
"3532","FORMOSA SUMCO TECHNOLOGY CORP","Equity","0.01","6.60","160,000.00","1,056,438.12","1,056,438.12","Information Technology","TW0003532008","Taiwan Stock Exchange","Taiwan","TWD"
"5388","SERCOMM CORP","Equity","0.01","2.35","448,802.00","1,054,522.81","1,054,522.81","Information Technology","TW0005388003","Taiwan Stock Exchange","Taiwan","TWD"
"084370","EUGENE TECHNOLOGY LTD","Equity","0.01","37.54","28,051.00","1,052,949.22","1,052,949.22","Information Technology","KR7084370006","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"1117","CHINA MODERN DAIRY HOLDINGS LTD","Equity","0.01","0.19","5,505,000.00","1,053,466.73","1,053,466.73","Consumer Staples","KYG215791008","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"600066","YUTONG BUS LTD A","Equity","0.01","1.93","545,082.00","1,050,927.14","1,050,927.14","Industrials","CNE000000PY4","Shanghai Stock Exchange","China","CNY"
"078160","MEDIPOST LTD","Equity","0.01","24.08","43,656.00","1,051,320.74","1,051,320.74","Health Care","KR7078160009","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"3413","FOXSEMICON INTEGRATED TECHNOLOGY I","Equity","0.01","7.72","135,970.00","1,049,441.92","1,049,441.92","Information Technology","TW0003413001","Taiwan Stock Exchange","Taiwan","TWD"
"002600","LINGYI ITECH (GUANGDONG) A","Equity","0.01","1.04","1,010,334.00","1,050,574.77","1,050,574.77","Information Technology","CNE1000015L5","Shenzhen Stock Exchange","China","CNY"
"042000","CAFE24 CORP","Equity","0.01","31.84","32,943.00","1,048,834.43","1,048,834.43","Information Technology","KR7042000000","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"5425","TAIWAN SEMICONDUCTOR LTD","Equity","0.01","2.71","386,000.00","1,047,241.06","1,047,241.06","Information Technology","TW0005425003","Gretai Securities Market","Taiwan","TWD"
"065660","ANTEROGEN LTD","Equity","0.01","69.67","15,037.00","1,047,699.45","1,047,699.45","Health Care","KR7065660003","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"TENERGY","TERNA ENERGY SA","Equity","0.01","14.51","71,924.00","1,043,816.47","1,043,816.47","Utilities","GRS496003005","Athens Exchange S.A. Cash Market","Greece","EUR"
"QH.R","QUALITY HOUSES NON-VOTING DR PCL","Equity","0.01","0.07","15,240,833.00","1,042,349.02","1,042,349.02","Real Estate","TH0256010R16","Stock Exchange Of Thailand","Thailand","THB"
"WLCON","WILCON DEPOT INC","Equity","0.01","0.49","2,136,100.00","1,038,975.78","1,038,975.78","Consumer Discretionary","PHY9584X1055","Philippine Stock Exchange Inc.","Philippines","PHP"
"064960","SNT MOTIV LTD","Equity","0.01","46.62","22,293.00","1,039,327.42","1,039,327.42","Consumer Discretionary","KR7064960008","Korea Exchange (Stock Market)","Korea (South)","KRW"
"DFM","DUBAI FINANCIAL MARKET","Equity","0.01","0.30","3,403,992.00","1,037,929.58","1,037,929.58","Financials","AED000901010","Dubai Financial Market","United Arab Emirates","AED"
"ARL","ASTRAL FOODS LTD","Equity","0.01","9.92","104,097.00","1,032,938.49","1,032,938.49","Consumer Staples","ZAE000029757","Johannesburg Stock Exchange","South Africa","ZAR"
"4240","FAWAZ ABDULAZIZ ALHOKAIR","Equity","0.01","5.86","176,529.00","1,033,588.45","1,033,588.45","Consumer Discretionary","SA000A0LB2R6","Saudi Stock Exchange","Saudi Arabia","SAR"
"1711","EVERLIGHT CHEMICALS INDUSTRIAL COR","Equity","0.01","0.67","1,540,887.00","1,031,268.49","1,031,268.49","Materials","TW0001711000","Taiwan Stock Exchange","Taiwan","TWD"
"JMFINANCIL","JM FINANCIAL LTD","Equity","0.01","1.25","822,815.00","1,030,808.03","1,030,808.03","Financials","INE780C01023","National Stock Exchange Of India","India","INR"
"036540","SFA SEMICON LTD","Equity","0.01","5.82","177,204.00","1,031,165.24","1,031,165.24","Information Technology","KR7036540003","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"AVANTIFEED","AVANTI FEEDS LTD","Equity","0.01","7.73","132,926.00","1,028,097.67","1,028,097.67","Consumer Staples","INE871C01038","National Stock Exchange Of India","India","INR"
